          (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    2)
          (   3,    5) (   3,    4) (   3,    6) (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3)
          (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    5) (   3,    5) (   3,    3) (   3,    3) (   3,    4)
          (   3,    0) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    2)
          (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    3)
          (   3,    3) (   3,    5) (   3,    3) (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    4)
          (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    3)
          (   3,    0) (   3,    1) (   3,    3) (   3,    0) (   3,    4) (   3,    3) (   3,    5) (   3,    2) (   3,    3) (   3,    5)
          (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    0) (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    1)
          (   3,    4) (   3,    5) (   3,    3) (   3,    4) (   3,    5) (   3,    2) (   3,    4) (   3,    1) (   3,    1) (   3,    4)
          (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    7) (   3,    3)
          (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    1) (   3,    3)
          (   3,    0) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    0) (   3,    4) (   3,    2) (   3,    1)
          (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    0) (   3,    1)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    5) (   3,    1) (   3,    2) (   3,    4)
          (   3,    5) (   3,    0) (   3,    3) (   3,    4) (   3,    4) (   3,    6) (   3,    6) (   3,    1) (   3,    2) (   3,    1)
          (   3,    3) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    4) (   3,    4)
          (   3,    2) (   3,    1) (   3,    2) (   3,    4) (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    4)
          (   3,    4) (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    0) (   3,    5)
          (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    2)
          (   3,    7) (   3,    3) (   3,    1) (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3)
          (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    4)
          (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2)
          (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    2)
          (   3,    1) (   3,    4) (   3,    3) (   3,    6) (   3,    5) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    1)
          (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    6) (   3,    1) (   3,    3) (   3,    5) (   3,    2) (   3,    4)
          (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   3,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    2) (   3,    4) (   3,    1) (   3,    2) (   3,    2)
          (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    5) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    4)
          (   3,    6) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    0) (   3,    4) (   3,    3) (   3,    5) (   3,    5)
          (   3,    4) (   3,    4) (   3,    1) (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    1)
          (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    3) (   3,    5) (   3,    2) (   3,    4) (   3,    3)
          (   3,    2) (   3,    4) (   3,    1) (   3,    0) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    5) (   3,    2)
          (   3,    4) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    1)
          (   3,    2) (   3,    4) (   3,    3) (   3,    3) (   3,    0) (   3,    0) (   3,    2) (   3,    2) (   3,    3) (   3,    3)
          (   3,    4) (   3,    2) (   3,    0) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    3)
          (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    5) (   3,    5) (   3,    6) (   3,    1) (   3,    3)
          (   3,    4) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    5) (   3,    0) (   3,    2) (   3,    2) (   3,    3)
          (   3,    4) (   3,    1) (   3,    1) (   3,    5) (   3,    4) (   3,    1) (   3,    3) (   3,    5) (   3,    2) (   3,    1)
          (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   3,    4) (   3,    3)
          (   3,    1) (   3,    0) (   3,    1) (   3,    1) (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    2)
          (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    6) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    3)
          (   3,    4) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    0) (   3,    5) (   3,    2) (   3,    3) (   3,    2)
          (   3,    1) (   3,    3) (   3,    3) (   3,    0) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    1)
          (   3,    3) (   3,    3) (   3,    6) (   3,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    6) (   3,    3) (   3,    5)
          (   3,    3) (   3,    2) (   3,    2) (   3,    0) (   3,    5) (   3,    6) (   3,    2) (   3,    2) (   3,    2) (   3,    1)
          (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    5) (   3,    5) (   3,    3) (   3,    6) (   3,    4) (   3,    3)
          (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2)
          (   3,    7) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    1) (   3,    3)
          (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    5) (   3,    4) (   3,    4) (   3,    5)
         
node   9 sent_total   2089  recv_total   2016

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    6)
          (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2)
          (   3,    3) (   3,    4) (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    5) (   3,    3)
          (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    2) (   3,    2) (   3,    1)
          (   3,    5) (   3,    4) (   3,    2) (   3,    6) (   3,    5) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    4)
          (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    5)
          (   3,    6) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    6) (   3,    0)
          (   3,    1) (   3,    5) (   3,    6) (   3,    4) (   3,    1) (   3,    4) (   3,    1) (   3,    1) (   3,    3) (   3,    5)
          (   3,    4) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    5) (   3,    2) (   3,    3) (   3,    4) (   3,    3)
          (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    1)
          (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    1)
          (   3,    5) (   3,    0) (   3,    2) (   3,    4) (   3,    1) (   3,    6) (   3,    3) (   3,    5) (   3,    4) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    3)
          (   3,    3) (   3,    5) (   3,    2) (   3,    1) (   3,    0) (   3,    3) (   3,    7) (   3,    3) (   3,    2) (   3,    4)
          (   3,    5) (   3,    6) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    5)
          (   3,    4) (   3,    2) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    4)
          (   3,    4) (   3,    5) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    6) (   3,    1)
          (   3,    5) (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    5)
          (   3,    3) (   3,    5) (   3,    6) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    6) (   3,    3)
          (   3,    5) (   3,    3) (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    2) (   3,    5)
          (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    5) (   3,    2) (   3,    5) (   3,    4) (   3,    2) (   3,    2)
          (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    2)
          (   3,    4) (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    1)
          (   3,    3) (   3,    1) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    5) (   3,    4)
          (   3,    2) (   3,    4) (   3,    0) (   3,    5) (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    4)
          (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    3)
          (   3,    3) (   3,    1) (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    3) (   3,    6) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    5) (   3,    3)
          (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    4) (   3,    1)
          (   3,    5) (   3,    2) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    0) (   3,    1) (   3,    3) (   3,    0)
          (   3,    3) (   3,    4) (   3,    2) (   3,    0) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    2) (   3,    3)
          (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    0) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    5)
          (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    5)
          (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    0) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    4)
          (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    6) (   3,    3) (   3,    3) (   3,    4)
          (   3,    3) (   3,    1) (   3,    0) (   3,    4) (   3,    6) (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    4)
          (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    0) (   3,    1) (   3,    3) (   3,    1)
          (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    6) (   3,    3) (   3,    6)
          (   3,    1) (   3,    4) (   3,    3) (   3,    5) (   3,    0) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2)
          (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    5) (   3,    3) (   3,    5) (   3,    1)
          (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    0) (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    4)
          (   3,    5) (   3,    4) (   3,    0) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    4)
          (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    8) (   3,    3)
          (   3,    1) (   3,    2) (   3,    1) (   3,    4) (   3,    0) (   3,    2) (   3,    3) (   3,    0) (   3,    0) (   3,    5)
          (   3,    5) (   3,    1) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    2)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    1)
          (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    4) (   3,    1) (   3,    5)
          (   3,    1) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    5) (   3,    0) (   3,    4) (   3,    1) (   3,    4)
          (   3,    7) (   3,    2) (   3,    5) (   3,    3) (   3,    1) (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    2)
          (   3,    4) (   3,    2) (   3,    4) (   3,    5) (   3,    1) (   3,    2) (   3,    6) (   3,    3) (   3,    2) (   3,    3)
          (   3,    3) (   3,    5) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    2)
          (   3,    2) (   3,    5) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    2)
          (   3,    5) (   3,    3) (   3,    5) (   3,    2) (   3,    2) (   3,    7) (   3,    3) (   3,    4) (   3,    2) (   3,    1)
          (   3,    2) (   3,    0) (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    0) (   3,    2) (   3,    3) (   3,    2)
          (   3,    5) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    1)
          (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    4)
          (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    5) (   3,    3) (   3,    5) (   3,    5) (   3,    3) (   3,    3)
          (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    1) (   3,    4) (   3,    3)
          (   3,    3) (   3,    2) (   3,    5) (   3,    1) (   3,    4) (   3,    1) (   3,    4) (   3,    5) (   3,    3) (   3,    2)
          (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    7) (   3,    2) (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    3)
          (   3,    1) (   3,    1) (   3,    2) (   3,    4) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    6) (   3,    1) (   3,    2) (   3,    4)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    2) (   3,    3)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    0) (   3,    4)
          (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    0) (   3,    5) (   3,    2) (   3,    4) (   3,    1)
          (   3,    4) (   3,    4) (   3,    2) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    2)
          (   3,    0) (   3,    3) (   3,    3) (   3,    5) (   3,    5) (   3,    2) (   3,    3) (   3,    5) (   3,    2) (   3,    3)
          (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    2)
         
node  10 sent_total   2089  recv_total   2076

